recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,cond,random_number
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.011789885349571705
10,1) $0 - $100,85.9,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.03181299101561308
1,"6) $750 - $1,000",790.38,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.3261821479536593
2,4) $350 - $500,420.62,1,1,Urban,0,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.23418893292546272
10,1) $0 - $100,30.19,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.2098835117649287
3,5) $500 - $750,565.03,1,0,Surburban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.47801193012855947
5,"6) $750 - $1,000",865.86,1,0,Urban,1,Multichannel,Mens E-Mail,1,1,68.37,1,TRUE,0.06662734295241535
9,3) $200 - $350,252.64,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.9898461916018277
10,3) $200 - $350,206.79,1,1,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.34871039004065096
4,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.23515972425229847
12,1) $0 - $100,45.1,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.5431408262811601
11,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.003081546863541007
6,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.6010040496475995
12,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.2236082456074655
8,4) $350 - $500,460.26,0,1,Rural,0,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.09328922093845904
4,3) $200 - $350,298.22,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.5560423317365348
2,5) $500 - $750,579.23,1,0,Rural,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.4298933707177639
10,1) $0 - $100,51.5,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.2461072253063321
10,2) $100 - $200,193.77,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.7877309324685484
7,1) $0 - $100,45.6,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.9660732115153223
1,3) $200 - $350,206.66,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.4630901829805225
8,5) $500 - $750,632.44,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.4509495806414634
4,4) $350 - $500,361.94,1,1,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.048590108985081315
12,1) $0 - $100,89.21,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.8633056173566729
2,5) $500 - $750,555.43,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.11325518367812037
9,1) $0 - $100,84.54,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.07841209718026221
7,4) $350 - $500,413.2,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.17609861702658236
3,1) $0 - $100,97.2,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.4387635460589081
2,"6) $750 - $1,000",895,1,1,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.300007832236588
11,3) $200 - $350,303.43,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.38280903780832887
10,3) $200 - $350,207.27,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.17284758179448545
3,1) $0 - $100,63.31,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.19269920489750803
10,1) $0 - $100,44.72,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.3578297467902303
9,2) $100 - $200,127.47,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.9358773932326585
6,3) $200 - $350,293.67,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.2816587274428457
4,1) $0 - $100,58.15,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.12948934314772487
4,5) $500 - $750,553.3,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.9111116083804518
8,5) $500 - $750,610.16,1,1,Urban,1,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.7520929635502398
7,1) $0 - $100,63.14,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.1919155849609524
8,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.8074620803818107
10,1) $0 - $100,29.99,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.20664938795380294
3,4) $350 - $500,389.69,0,1,Urban,1,Phone,No E-Mail,1,0,0,0,TRUE,0.0714334964286536
9,2) $100 - $200,142.36,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.9055275460705161
3,4) $350 - $500,396.26,1,0,Rural,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.7616049472708255
10,5) $500 - $750,607.76,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.05741409491747618
5,2) $100 - $200,193.36,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.3704005051404238
4,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.18848929041996598
10,1) $0 - $100,72.67,0,1,Urban,1,Web,Mens E-Mail,1,0,0,1,FALSE,0.24448175099678338
1,2) $100 - $200,171.63,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.6409473631065339
9,1) $0 - $100,47.03,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.4650030960328877
6,2) $100 - $200,168.61,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.016318171052262187
2,2) $100 - $200,195.57,1,0,Rural,0,Web,No E-Mail,0,0,0,0,TRUE,0.22714383667334914
1,2) $100 - $200,143.67,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.8162596512120217
3,2) $100 - $200,118.18,0,1,Urban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.6323199179023504
6,4) $350 - $500,357.95,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.2469359473325312
1,1) $0 - $100,55.55,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.057155902963131666
5,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.8030383645091206
7,4) $350 - $500,440.1,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.5478695624042302
12,1) $0 - $100,66.71,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.15490235248580575
11,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.7716251923702657
5,3) $200 - $350,220.67,0,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.6715028893668205
9,2) $100 - $200,100.37,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.29449841659516096
8,4) $350 - $500,453.5,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.12342014908790588
2,3) $200 - $350,255.22,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.5185187440365553
4,2) $100 - $200,115.56,1,0,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.2684663967229426
2,5) $500 - $750,696.06,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,TRUE,0.13623652746900916
1,2) $100 - $200,147.18,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.6821133026387542
1,1) $0 - $100,49.28,1,0,Rural,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.23651812272146344
3,2) $100 - $200,147.96,1,0,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.3685213280841708
5,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.8508444065228105
6,2) $100 - $200,170.45,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.44378759199753404
1,1) $0 - $100,67.22,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.4884725734591484
1,2) $100 - $200,138.27,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.26513430126942694
2,2) $100 - $200,195.61,0,1,Surburban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.029045267263427377
8,2) $100 - $200,158.72,0,1,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.3021751146297902
5,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.45120331225916743
1,5) $500 - $750,690.78,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.5512635800987482
9,2) $100 - $200,173.34,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.7447634837590158
2,"7) $1,000 +",1460.65,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.11063384870067239
6,2) $100 - $200,105.04,0,1,Surburban,1,Web,Mens E-Mail,1,0,0,1,FALSE,0.4593642393592745
3,3) $200 - $350,314.55,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.4632028939668089
8,4) $350 - $500,486.25,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.6692748188506812
9,1) $0 - $100,49.05,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.3011159400921315
10,2) $100 - $200,106.04,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.8126242731232196
2,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.18227878608740866
5,4) $350 - $500,372.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.21421377058140934
5,1) $0 - $100,82.55,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,5.944150034338236e-4
9,3) $200 - $350,334.43,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.6379752384964377
4,5) $500 - $750,655.27,1,1,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.4645122594665736
3,2) $100 - $200,172.31,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.508443764410913
5,2) $100 - $200,143.23,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.45882274326868355
3,1) $0 - $100,74.46,1,0,Urban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.6474940113257617
2,4) $350 - $500,476.1,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.487765061436221
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.8782501318491995
2,"6) $750 - $1,000",782.25,1,1,Urban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.37003269675187767
2,2) $100 - $200,195.45,1,0,Rural,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.054782001534476876
5,"6) $750 - $1,000",757.11,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.08768257196061313
6,3) $200 - $350,322.17,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.2274932013824582
1,2) $100 - $200,164.24,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.3571463043335825
3,2) $100 - $200,114.54,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.16063877986744046
4,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.66650610556826
10,3) $200 - $350,284.38,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.7735265311785042
2,2) $100 - $200,111.14,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.29032311332412064
10,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.5913186867255718
7,4) $350 - $500,424.87,1,0,Urban,0,Multichannel,No E-Mail,0,0,0,0,TRUE,0.2984918763395399
2,4) $350 - $500,401.56,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9193118899129331
10,3) $200 - $350,330.48,0,1,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.40853512403555214
8,5) $500 - $750,629.77,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.5286601998377591
5,1) $0 - $100,48.49,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,TRUE,0.459600230678916
10,1) $0 - $100,50.49,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.17793952370993793
3,2) $100 - $200,109.71,0,1,Rural,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.5905418256297708
3,1) $0 - $100,29.99,1,0,Rural,1,Phone,No E-Mail,0,0,0,0,TRUE,0.432657158235088
3,5) $500 - $750,664.5,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.38916434184648097
3,1) $0 - $100,48.16,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.05131257348693907
2,1) $0 - $100,66.11,0,1,Rural,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.2916164379566908
6,3) $200 - $350,315.63,1,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.5742305235471576
3,3) $200 - $350,217.53,1,1,Urban,1,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.8218334096018225
1,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.026714776642620564
5,1) $0 - $100,49.04,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.36568705388344824
2,4) $350 - $500,430.04,1,1,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.25873290514573455
1,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.4571880081202835
9,3) $200 - $350,289.52,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.276354540605098
5,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.09694278542883694
9,2) $100 - $200,164.34,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.5745051060803235
4,3) $200 - $350,310.89,1,1,Rural,0,Multichannel,No E-Mail,1,1,328.36,0,TRUE,0.11803236394189298
2,1) $0 - $100,54.48,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9618025412783027
10,3) $200 - $350,285.14,1,1,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.8652028820943087
12,3) $200 - $350,230.14,1,0,Rural,0,Web,No E-Mail,0,0,0,0,FALSE,0.7752243762370199
11,4) $350 - $500,392.01,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.7084678797982633
7,1) $0 - $100,82.12,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.6997700179927051
2,1) $0 - $100,56.62,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.3003473605494946
2,1) $0 - $100,70.45,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.3497662346344441
1,2) $100 - $200,154.73,1,0,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.1308355398941785
5,1) $0 - $100,37.82,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.8609372768551111
9,1) $0 - $100,62,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.44797495380043983
8,1) $0 - $100,45.44,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.018875003326684237
2,3) $200 - $350,346.99,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.5075226700864732
1,"7) $1,000 +",1466.51,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.11950134113430977
2,"7) $1,000 +",1332.22,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.2711420892737806
11,3) $200 - $350,242.71,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,FALSE,0.3461885745637119
6,3) $200 - $350,306.39,1,1,Rural,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.5773894500453025
5,2) $100 - $200,103.07,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.3721467556897551
8,1) $0 - $100,35.49,0,1,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.052111281314864755
6,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.3843455947935581
5,3) $200 - $350,229.34,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.752743202727288
4,2) $100 - $200,167.94,1,0,Rural,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.25353407277725637
9,1) $0 - $100,78.99,0,1,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.1136991863604635
7,3) $200 - $350,211.23,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.7022908451035619
2,3) $200 - $350,225.75,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.27963576139882207
6,2) $100 - $200,126.02,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.35257096076384187
9,1) $0 - $100,81.25,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.2727136006578803
5,3) $200 - $350,333.99,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,TRUE,0.11168424063362181
5,3) $200 - $350,228.51,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.36060375487431884
1,2) $100 - $200,171.36,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.058404611656442285
1,"6) $750 - $1,000",898.17,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.3206523456610739
1,2) $100 - $200,186.45,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.14573364006355405
1,1) $0 - $100,40.43,0,1,Rural,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.5323861953802407
9,3) $200 - $350,235.51,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.03418853133916855
1,1) $0 - $100,50.36,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.7390148572158068
1,2) $100 - $200,158.09,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.988449560245499
1,2) $100 - $200,106.34,0,1,Urban,0,Phone,Mens E-Mail,1,0,0,1,TRUE,0.4937346114311367
11,1) $0 - $100,86.92,0,1,Surburban,0,Web,No E-Mail,1,0,0,0,FALSE,0.45492005767300725
3,3) $200 - $350,303.84,1,1,Urban,1,Multichannel,No E-Mail,0,0,0,0,TRUE,0.1887344205752015
10,2) $100 - $200,128.76,0,1,Surburban,0,Web,No E-Mail,1,0,0,0,FALSE,0.24269645661115646
11,2) $100 - $200,185.6,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.09200333803892136
9,4) $350 - $500,388.58,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.32932706852443516
1,2) $100 - $200,131.06,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.8869177233427763
8,2) $100 - $200,165.12,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.9716272267978638
3,5) $500 - $750,696.6,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.12909117829985917
10,4) $350 - $500,387.8,0,1,Urban,0,Web,No E-Mail,0,0,0,0,TRUE,0.14694026880897582
10,1) $0 - $100,65.07,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.28118430566973984
3,5) $500 - $750,550.55,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.7745153729338199
11,2) $100 - $200,100.18,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.7840148077812046
10,2) $100 - $200,138.75,1,0,Rural,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.4623782562557608
10,1) $0 - $100,64.86,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.7522737712133676
1,1) $0 - $100,62.28,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.33601719862781465
6,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,FALSE,0.7972153967712075
10,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.8413656055927277
7,3) $200 - $350,342.39,1,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.8086912957951427
12,3) $200 - $350,237.34,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.1564349397085607
3,"6) $750 - $1,000",953.18,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.37606449727900326
12,3) $200 - $350,276.42,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.13750680815428495
10,3) $200 - $350,300.29,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.038173945154994726
7,4) $350 - $500,389.2,1,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.3174707577563822
7,2) $100 - $200,126.82,1,0,Urban,0,Web,No E-Mail,1,0,0,0,FALSE,0.9648624907713383
4,1) $0 - $100,43.09,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.32290014368481934
2,5) $500 - $750,678.04,1,1,Urban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.1765989395789802
4,2) $100 - $200,175.1,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.19991960539482534
5,4) $350 - $500,491.18,1,0,Rural,0,Multichannel,Mens E-Mail,1,0,0,1,TRUE,0.0620877284090966
4,2) $100 - $200,165.83,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.42409175750799477
8,1) $0 - $100,43.4,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,FALSE,0.21459188661538064
10,1) $0 - $100,31.9,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.39292477909475565
3,2) $100 - $200,196.59,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.22569819376803935
2,5) $500 - $750,545.81,1,1,Rural,1,Web,No E-Mail,1,0,0,0,TRUE,0.453757043229416
1,2) $100 - $200,104.41,1,0,Urban,1,Phone,Mens E-Mail,1,0,0,1,TRUE,0.8350370817352086
6,"7) $1,000 +",1149.12,1,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,TRUE,0.15481805871240795
1,4) $350 - $500,372.21,1,1,Surburban,1,Web,Mens E-Mail,1,0,0,1,TRUE,0.64938795985654
3,2) $100 - $200,173.22,0,1,Rural,1,Web,No E-Mail,0,0,0,0,TRUE,0.2426448524929583
10,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0,0,FALSE,0.9507372353691608
5,4) $350 - $500,479.02,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.581949220970273
8,2) $100 - $200,172.72,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.404716502642259
5,1) $0 - $100,72.1,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,TRUE,0.21470110351219773
7,1) $0 - $100,69.82,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,FALSE,0.735030529089272
5,1) $0 - $100,82.25,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.6974508478306234
4,1) $0 - $100,43.03,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.7787272229325026
1,1) $0 - $100,36.53,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.9688311400823295
3,4) $350 - $500,472.46,1,0,Rural,0,Multichannel,No E-Mail,0,0,0,0,TRUE,0.45125049399212
1,2) $100 - $200,189.48,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.009533037664368749
1,5) $500 - $750,611.51,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.31111541436985135
4,2) $100 - $200,189.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.35696397884748876
9,2) $100 - $200,145.73,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.007101363269612193
4,2) $100 - $200,121.4,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,TRUE,0.5351930987089872
7,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.5426580605562776
2,5) $500 - $750,686.37,1,0,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.06112938141450286
8,4) $350 - $500,445.75,1,1,Urban,0,Multichannel,No E-Mail,1,0,0,0,TRUE,0.432980096898973
6,2) $100 - $200,104.71,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,FALSE,0.4476937144063413
5,4) $350 - $500,466.7,1,1,Rural,0,Web,No E-Mail,0,0,0,0,TRUE,0.49935681745409966
1,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.32380175357684493
1,4) $350 - $500,455.99,1,1,Rural,0,Web,Mens E-Mail,1,0,0,1,TRUE,0.8004630918148905
1,2) $100 - $200,147.25,1,0,Urban,1,Web,No E-Mail,0,0,0,0,TRUE,0.4877461581490934
2,5) $500 - $750,665.05,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,TRUE,0.12296894285827875
8,1) $0 - $100,69.52,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,FALSE,0.09745769551955163
3,2) $100 - $200,121.56,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.07641608035191894
7,3) $200 - $350,326.46,1,0,Rural,1,Multichannel,Mens E-Mail,0,0,0,1,TRUE,0.7961509362794459
10,3) $200 - $350,218.84,1,1,Rural,0,Web,No E-Mail,0,0,0,0,FALSE,0.9236614718101919
6,1) $0 - $100,85.48,1,0,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.9458861106541008
10,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,1,0,0,0,FALSE,0.5218514711596072
4,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,TRUE,0.10889459145255387
1,1) $0 - $100,33.58,1,0,Surburban,1,Phone,No E-Mail,1,0,0,0,TRUE,0.4942495652940124
8,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0,0,FALSE,0.26033423095941544
1,3) $200 - $350,325.37,0,1,Urban,0,Web,No E-Mail,1,0,0,0,TRUE,0.07926743710413575
4,3) $200 - $350,256.28,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,TRUE,0.5223127650097013
10,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,FALSE,0.4864501564297825
9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,FALSE,0.2558996679726988
5,1) $0 - $100,97.83,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,TRUE,0.8101527018006891
